Date,Revenue,COGS,Actual_Profit,n_orders,n_items,n_returned_items,total_refunds,year,month,day,day_of_year,day_of_week,quarter,is_weekend,is_holiday,is_promo,sessions,unique_visitors,page_views,bounce_rate,avg_session_duration_sec,traffic_source,yoy_growth_ref,Revenue_ref,COGS_ref,revenue_mape_day
2021-09-02,3506840.49,4525134.8686,-1018294.3786,156,768,12,51500.6,2021,9,2,245,3,3,0,1,1,28236.0,21778.0,94116.0,0.0045,254.8,social_media,1.039405393049242,3917618.96,4722341.9,0.10485411526597262
2021-09-03,884015.94,1003268.0221000001,-119252.0821,36,150,15,79860.13,2021,9,3,246,4,3,0,0,1,26551.0,19907.0,108115.0,0.00405,176.7,social_media,1.039405393049242,1070973.42,1003268.02,0.17456780580044648
2021-09-04,1526103.58,1619999.3577,-93895.7777,47,210,17,50877.72,2021,9,4,247,5,3,1,0,1,24298.0,18434.0,117729.0,0.00518,192.4,organic_search,1.039405393049242,1839742.83,1710231.68,0.17047994148182113
2021-09-05,1486517.61,1611788.2418,-125270.6318,44,184,7,15357.099999999999,2021,9,5,248,6,3,1,0,1,28062.0,21856.0,117356.0,0.00381,238.5,direct,1.039405393049242,1682890.37,1626164.36,0.11668779113638876
2021-09-06,1663768.41,1751794.3123,-88025.9023,63,303,12,56139.95,2021,9,6,249,0,3,0,0,1,28771.0,21226.0,117131.0,0.00431,158.1,organic_search,1.039405393049242,2097434.58,1931198.13,0.20676028427070184
2021-09-07,1703145.75,1810081.9548,-106936.2048,63,289,36,121089.77,2021,9,7,250,1,3,0,0,1,23373.0,16735.0,88001.0,0.0044,241.4,organic_search,1.039405393049242,2244132.38,1986738.71,0.24106716467412673
2021-09-08,3132022.12,3285772.0594,-153749.9394,94,492,17,80854.37,2021,9,8,251,2,3,0,0,1,29427.0,23808.0,114276.0,0.00415,272.4,referral,1.039405393049242,3716975.63,3437593.72,0.1573735122928422
2021-09-09,1837831.5,2005808.8143,-167977.3143,54,258,12,58701.74,2021,9,9,252,3,3,0,0,1,25832.0,18779.0,102486.0,0.00325,100.5,organic_search,1.039405393049242,2187074.96,2082447.03,0.1596851806121908
2021-09-10,1604284.13,1659530.1581000001,-55246.0281,59,287,7,21787.03,2021,9,10,253,4,3,0,0,1,24570.0,18030.0,128972.0,0.00556,272.2,social_media,1.039405393049242,1980857.12,1821707.08,0.19010608397641532
2021-09-11,1281534.65,1405149.358,-123614.708,47,256,22,63416.020000000004,2021,9,11,254,5,3,1,0,1,22915.0,16946.0,78615.0,0.00369,108.3,organic_search,1.039405393049242,1547495.48,1455524.4,0.17186533559374279
2021-09-12,1704181.95,1825323.0943,-121141.1443,66,294,28,112815.15,2021,9,12,255,6,3,1,0,1,24856.0,18243.0,109179.0,0.00375,121.6,referral,1.039405393049242,2102573.99,1909199.54,0.18947824994258597
2021-09-13,2158247.9,2205563.2953,-47315.3953,78,356,11,26440.83,2021,9,13,256,0,3,0,0,1,26951.0,20849.0,129532.0,0.00398,138.6,direct,1.039405393049242,2488502.06,2265837.09,0.1327120299832101
2021-09-14,2160183.62,2365515.8819,-205332.2619,92,385,18,79918.76,2021,9,14,257,1,3,0,0,1,26127.0,19448.0,125476.0,0.00452,161.8,paid_search,1.039405393049242,2715006.68,2532491.32,0.2043542154378788
2021-09-15,2626248.49,2732305.5177,-106057.0277,88,409,13,50421.92,2021,9,15,258,2,3,0,0,1,27170.0,22258.0,90013.0,0.00436,269.5,paid_search,1.039405393049242,3275643.47,3007258.03,0.19824959155277053
2021-09-16,1456028.11,1497862.8628,-41834.7528,60,287,10,57321.25,2021,9,16,259,3,3,0,0,1,24544.0,20042.0,109761.0,0.00538,250.7,paid_search,1.039405393049242,1853200.26,1657780.29,0.2143169082007359
2021-09-17,1495404.75,1642624.604,-147219.854,61,301,28,118404.76999999999,2021,9,17,260,4,3,0,0,1,27224.0,19381.0,129910.0,0.00478,221.8,organic_search,1.039405393049242,2031900.2,1889074.28,0.2640363193034776
2021-09-18,1629240.9,1785651.6101,-156410.7101,68,326,17,90432.05,2021,9,18,261,5,3,1,0,1,25797.0,18347.0,105109.0,0.00336,239.0,email_campaign,1.039405393049242,1910747.73,1785651.61,0.1473280986182305
2021-09-19,1618186.75,1739000.0836,-120813.3336,55,280,12,82104.6,2021,9,19,262,6,3,1,0,1,26670.0,21014.0,95312.0,0.00348,285.3,organic_search,1.039405393049242,1952437.84,1794752.16,0.1711967895479838
2021-09-20,1926882.03,2047919.3653,-121037.3353,76,356,16,60172.9,2021,9,20,263,0,3,0,0,1,27194.0,19545.0,107817.0,0.00574,159.7,referral,1.039405393049242,2307149.39,2140377.91,0.16482129923975147
2021-09-21,2718632.4,2777630.5538,-58998.1538,90,448,28,102467.23,2021,9,21,264,1,3,0,0,1,28567.0,20425.0,111680.0,0.00534,279.9,referral,1.039405393049242,3210995.34,2839955.92,0.15333654766375338
2021-09-22,2109415.75,2226948.8961,-117533.1461,83,369,26,94955.31,2021,9,22,265,2,3,0,0,1,23720.0,19155.0,125345.0,0.00395,108.6,direct,1.039405393049242,2518917.94,2299264.05,0.16257067508916148
2021-09-23,1912460.78,1991424.675,-78963.895,66,312,10,77617.49,2021,9,23,266,3,3,0,0,1,28950.0,21182.0,140514.0,0.00327,249.3,referral,1.039405393049242,2220736.52,2001371.7,0.13881689125371793
2021-09-24,1747384.71,1730959.5218,16425.1882,59,274,1,1508.93,2021,9,24,267,4,3,0,0,1,25544.0,19883.0,116993.0,0.00545,293.4,social_media,1.039405393049242,2008968.22,1790130.16,0.1302078885050755
2021-09-25,1667972.9,1820906.8335,-152933.9335,60,301,18,113482.12,2021,9,25,268,5,3,1,0,1,28614.0,21314.0,124020.0,0.00511,269.9,direct,1.039405393049242,2281967.32,2112780.84,0.26906363409270906
2021-09-26,1372633.76,1448926.4174,-76292.6574,56,245,10,57990.26,2021,9,26,269,6,3,1,0,1,26085.0,20400.0,95877.0,0.00494,318.7,organic_search,1.039405393049242,1602075.57,1461503.99,0.14321534782532142
2021-09-27,2531774.36,2721713.2818,-189938.9218,91,410,15,94881.53,2021,9,27,270,0,3,0,0,1,27562.0,22060.0,142951.0,0.0045,118.0,paid_search,1.039405393049242,3058684.14,2864098.57,0.17226681667104085
2021-09-28,3851251.86,3940287.7035,-89035.8435,131,651,21,89210.13,2021,9,28,271,1,3,0,1,1,28001.0,21001.0,103029.0,0.00444,184.6,organic_search,1.039405393049242,4749132.81,4287087.43,0.18906208478932807
2021-09-29,2699286.2,2676057.5672,23228.6328,109,514,14,60125.88,2021,9,29,272,2,3,0,0,1,29661.0,23727.0,120596.0,0.00507,281.8,email_campaign,1.039405393049242,3184253.74,2793067.38,0.15230178861311475
2021-09-30,2667074.8,2689717.3522,-22642.5522,93,444,14,125111.83000000002,2021,9,30,273,3,3,0,0,1,28475.0,21959.0,148954.0,0.00364,192.8,social_media,1.039405393049242,3504126.92,3102295.47,0.23887608500208096
2021-10-01,2218003.76,2261003.2006,-42999.4406,81,381,4,23060.62,2021,10,1,274,4,4,0,0,1,24386.0,17960.0,123393.0,0.0043,294.8,social_media,1.039405393049242,2465559.4,2269641.63,0.10040546579409125
2021-10-02,2199693.68,2294069.9828,-94376.3028,78,369,20,155567.91,2021,10,2,275,5,4,1,0,1,21410.0,15691.0,111539.0,0.00365,311.3,paid_search,1.039405393049242,2584886.96,2309451.71,0.14901745645387904
2021-10-03,887474.56,789349.7106,98124.8494,23,98,10,32859.590000000004,2021,10,3,276,6,4,1,0,0,22289.0,18269.0,72630.0,0.00336,163.3,organic_search,1.039405393049242,920334.15,789349.71,0.035703977734608636
2021-10-04,1003548.31,849921.3817,153626.9283,36,158,5,24929.83,2021,10,4,277,0,4,0,0,0,21958.0,16903.0,103019.0,0.00375,116.6,organic_search,1.039405393049242,1043382.83,864297.5,0.03817823990835646
2021-10-05,1353243.78,1188617.9948,164625.7852,42,207,11,24439.68,2021,10,5,278,1,4,0,0,0,22060.0,17666.0,72399.0,0.00341,168.1,paid_search,1.039405393049242,1440909.2,1238586.01,0.06084034996792298
2021-10-06,1640684.78,1341635.1034000001,299049.6766,53,241,0,0.0,2021,10,6,279,2,4,0,0,0,20869.0,16523.0,75300.0,0.00556,128.6,paid_search,1.039405393049242,1793088.31,1465294.6,0.08499499391639
2021-10-07,1728834.77,1438501.6481,290333.1219,43,256,4,30632.0,2021,10,7,280,3,4,0,0,0,24821.0,18161.0,83730.0,0.00387,193.1,social_media,1.039405393049242,1826196.69,1497790.82,0.05331403814996507
2021-10-08,1465345.28,1286263.0102,179082.2698,47,245,12,106622.38,2021,10,8,281,4,4,0,0,0,19762.0,13894.0,102451.0,0.00362,127.6,organic_search,1.039405393049242,1613264.94,1325310.58,0.0916896266276015
2021-10-09,1754275.3,1413478.7735000001,340796.5265,48,236,1,1591.88,2021,10,9,282,5,4,1,0,0,18870.0,14640.0,73117.0,0.00416,254.6,paid_search,1.039405393049242,1794510.68,1447840.15,0.02242136558362522
2021-10-10,1833577.15,1545448.967,288128.183,44,214,5,24461.379999999997,2021,10,10,283,6,4,1,0,0,21359.0,15899.0,93665.0,0.00413,126.2,paid_search,1.039405393049242,1883117.98,1559914.53,0.026307873710599946
2021-10-11,2015409.62,1682961.3598,332448.2602,57,263,9,52139.2,2021,10,11,284,0,4,0,0,0,23411.0,17978.0,128488.0,0.00437,101.3,direct,1.039405393049242,2300450.29,1848634.77,0.12390646789416168
2021-10-12,1413598.98,1284025.3383,129573.6417,40,191,13,71201.72,2021,10,12,285,1,4,0,0,0,19294.0,15019.0,96700.0,0.00363,135.5,social_media,1.039405393049242,1567144.44,1334199.42,0.09797786093029176
2021-10-13,1814702.46,1562611.4291,252091.0309,60,268,7,30266.44,2021,10,13,286,2,4,0,0,0,19477.0,15122.0,105026.0,0.00424,214.4,direct,1.039405393049242,1918678.27,1624278.45,0.0541913731060289
2021-10-14,1678316.65,1610335.2784,67981.3716,59,290,41,326103.7,2021,10,14,287,3,4,0,0,0,21776.0,17637.0,87008.0,0.00336,178.5,paid_search,1.039405393049242,2148334.67,1733671.89,0.21878249537349787
2021-10-15,1745272.67,1567222.7919,178049.8781,45,226,10,52426.95,2021,10,15,288,4,4,0,0,0,22446.0,16346.0,89558.0,0.0034,176.7,email_campaign,1.039405393049242,1900056.41,1665667.16,0.08146270773087205
2021-10-16,1830621.08,1653261.3448,177359.7352,51,239,14,135965.34,2021,10,16,289,5,4,1,0,0,24812.0,18137.0,128060.0,0.00476,179.1,organic_search,1.039405393049242,2106301.79,1750771.11,0.1308837657114653
2021-10-17,2358869.23,2066690.6354,292178.5946,64,316,8,59460.84,2021,10,17,290,6,4,1,0,0,20591.0,15415.0,74234.0,0.00368,201.4,organic_search,1.039405393049242,2495144.25,2124471.09,0.05461608882933322
2021-10-18,1829115.84,1652025.0417,177090.7983,54,237,13,97782.17,2021,10,18,291,0,4,0,0,0,21604.0,16693.0,98358.0,0.0045,253.1,referral,1.039405393049242,2029589.44,1714394.15,0.09877544494910255
2021-10-19,1476040.35,1220644.9413,255395.4087,50,273,8,22479.629999999997,2021,10,19,292,1,4,0,0,0,22443.0,16563.0,96730.0,0.00337,182.6,organic_search,1.039405393049242,1794195.22,1443278.64,0.1773245555742813
2021-10-20,2690447.22,2210736.8601,479710.3599,79,404,3,18856.33,2021,10,20,293,2,4,0,0,0,20905.0,16187.0,89875.0,0.0039,206.2,paid_search,1.039405393049242,2748359.42,2249708.28,0.02107155257007823
2021-10-21,1614076.65,1368764.8897,245311.7603,49,230,7,35335.6,2021,10,21,294,3,4,0,0,0,22586.0,17775.0,77577.0,0.0054,228.0,organic_search,1.039405393049242,1715238.6,1425166.31,0.05897835438171703
2021-10-22,2287203.03,1953075.3073,334127.7227,60,298,13,118457.92,2021,10,22,295,4,4,0,0,0,24218.0,19711.0,114397.0,0.00431,204.0,paid_search,1.039405393049242,2513749.87,2045877.61,0.09012306383530526
2021-10-23,1766903.54,1500436.4745,266467.0655,44,228,15,56390.909999999996,2021,10,23,296,5,4,1,0,0,21880.0,16024.0,73662.0,0.00371,227.3,paid_search,1.039405393049242,1853822.02,1521941.02,0.046886097512208846
2021-10-24,1893917.81,1701331.2245,192586.5855,63,262,13,85836.33,2021,10,24,297,6,4,1,0,0,21229.0,17267.0,81196.0,0.00468,234.5,social_media,1.039405393049242,2201542.06,1879343.83,0.13973126182290607
2021-10-25,1682399.09,1527823.7301,154575.3599,49,225,24,191615.69,2021,10,25,298,0,4,0,0,0,23224.0,16717.0,114672.0,0.00502,279.4,referral,1.039405393049242,2021989.32,1646748.37,0.167948577492981
2021-10-26,1995109.88,1655319.8874,339789.9926,48,267,18,34408.25,2021,10,26,299,1,4,0,0,0,24639.0,17733.0,80324.0,0.00532,142.3,organic_search,1.039405393049242,2162674.08,1776598.49,0.07748009815700023
2021-10-27,1960559.46,1785007.5408,175551.9192,55,242,25,156491.87,2021,10,27,300,2,4,0,0,0,18866.0,13558.0,98028.0,0.00465,151.5,paid_search,1.039405393049242,2151921.73,1803290.61,0.08892622223764617
2021-10-28,2288991.02,1951249.9378,337741.0822,65,310,7,79351.19,2021,10,28,301,3,4,0,0,0,20437.0,15921.0,98377.0,0.00538,242.7,social_media,1.039405393049242,2489853.45,2036708.17,0.08067239057784713
2021-10-29,3362030.79,2888439.6755,473591.1145,97,477,16,102061.15000000001,2021,10,29,302,4,4,0,1,0,23463.0,19019.0,128387.0,0.00341,173.8,organic_search,1.039405393049242,3746325.95,3090953.59,0.1025792109733538
2021-10-30,3212313.37,2783445.6921,428867.6779,75,386,3,15901.32,2021,10,30,303,5,4,1,0,0,21242.0,16732.0,74585.0,0.00482,290.1,organic_search,1.039405393049242,3434826.63,2965454.49,0.0647815112578185
2021-10-31,2793053.34,2379115.5687,413937.7713,80,379,13,46917.96,2021,10,31,304,6,4,1,0,0,19649.0,15891.0,86079.0,0.00425,215.9,social_media,1.039405393049242,3026687.11,2545466.76,0.0771912528480686
2021-11-01,2760233.15,2309708.8103,450524.3397,80,381,11,73005.11,2021,11,1,305,0,4,0,0,0,20235.0,14266.0,81756.0,0.00525,197.9,organic_search,1.039405393049242,2926691.09,2398381.34,0.05687581465934621
2021-11-02,2926466.09,2522633.8618,403832.2282,81,390,11,131845.98,2021,11,2,306,1,4,0,0,0,17580.0,13040.0,95858.0,0.00509,250.8,referral,1.039405393049242,3072730.67,2536221.43,0.04760084618805854
2021-11-03,1157109.62,990967.2716,166142.3484,40,164,7,28304.94,2021,11,3,307,2,4,0,0,0,19842.0,14973.0,105035.0,0.00469,105.2,email_campaign,1.039405393049242,1262904.96,1055921.75,0.0837714185555181
2021-11-04,1282251.38,1126372.019,155879.361,38,192,10,49498.3,2021,11,4,308,3,4,0,0,0,17473.0,13578.0,83632.0,0.00552,284.3,referral,1.039405393049242,1344901.28,1136391.76,0.04658327040926018
2021-11-05,1216914.02,1084704.9788,132209.0412,41,194,6,40691.16,2021,11,5,309,4,4,0,0,0,20400.0,15416.0,95780.0,0.00459,217.1,social_media,1.039405393049242,1257605.18,1084704.98,0.03235606901682762
2021-11-06,1996489.2,1662353.61,334135.59,56,279,3,25527.660000000003,2021,11,6,310,5,4,1,0,0,17302.0,12568.0,70438.0,0.00491,224.5,paid_search,1.039405393049242,2093872.9,1714441.6,0.04650888790814378
2021-11-07,842236.86,724650.2807,117586.5793,33,156,5,19866.91,2021,11,7,311,6,4,1,0,0,18751.0,13247.0,74916.0,0.00471,241.0,social_media,1.039405393049242,942802.49,782264.44,0.10666669961807165
2021-11-08,1918095.27,1687466.206,230629.064,51,253,25,146585.16,2021,11,8,312,0,4,0,0,0,19651.0,14673.0,90100.0,0.00328,161.4,organic_search,1.039405393049242,2064680.43,1687466.21,0.070996536737649
2021-11-09,2330383.63,2036620.1292,293763.5008,63,307,3,34222.979999999996,2021,11,9,313,1,4,0,0,0,16554.0,11704.0,63719.0,0.0044,182.5,direct,1.039405393049242,2462296.67,2100076.52,0.053573170774746666
2021-11-10,1471533.0,1348800.1491,122732.8509,45,204,9,101378.95,2021,11,10,314,2,4,0,0,0,16316.0,11438.0,69694.0,0.00534,209.8,organic_search,1.039405393049242,1774844.23,1518855.62,0.170894563518963
2021-11-11,1409018.88,1123822.69,285196.19,40,214,1,3619.77,2021,11,11,315,3,4,0,0,0,17054.0,12407.0,64947.0,0.00464,109.8,organic_search,1.039405393049242,1412638.65,1123822.69,0.0025624175014608433
2021-11-12,1482800.85,1361622.0295,121178.8205,47,263,23,176100.41,2021,11,12,316,4,4,0,0,0,17407.0,12320.0,64158.0,0.00383,318.9,organic_search,1.039405393049242,1777590.33,1460783.5,0.16583656820410356
2021-11-13,1225300.45,1051125.1139,174175.3361,42,194,5,40730.520000000004,2021,11,13,317,5,4,1,0,0,18928.0,13455.0,84772.0,0.00345,292.7,organic_search,1.039405393049242,1291079.97,1073274.92,0.050949221991260556
2021-11-14,1020279.14,899473.4746,120805.6654,39,153,6,12908.25,2021,11,14,318,6,4,1,0,0,18386.0,13522.0,80295.0,0.0048,318.0,organic_search,1.039405393049242,1228705.01,1065683.97,0.1696305201848245
2021-11-15,1095531.18,915309.3101,180221.8699,38,162,3,36605.81,2021,11,15,319,0,4,0,0,0,19029.0,14409.0,87572.0,0.00336,191.2,email_campaign,1.039405393049242,1206377.91,983743.19,0.09188391886253951
2021-11-16,1979595.96,1645794.2019,333801.7581,57,289,6,37782.42,2021,11,16,320,1,4,0,0,0,16503.0,12928.0,78077.0,0.00448,314.5,referral,1.039405393049242,2106714.51,1725304.97,0.06033971351913261
2021-11-17,1258211.72,1191095.0143,67116.7057,40,180,20,103552.12,2021,11,17,321,2,4,0,0,0,19729.0,16006.0,74286.0,0.00463,294.9,referral,1.039405393049242,1531889.09,1349321.43,0.17865351466143028
2021-11-18,1441870.02,1319538.5807,122331.4393,44,217,17,73243.04000000001,2021,11,18,322,3,4,0,0,1,18086.0,13283.0,95314.0,0.0051,250.2,referral,1.039405393049242,1661241.07,1433114.76,0.132052508188953
2021-11-19,1115686.45,1095039.0431,20647.4069,41,181,12,83035.64,2021,11,19,323,4,4,0,0,1,20121.0,16204.0,81355.0,0.00408,112.5,referral,1.039405393049242,1253389.32,1095039.04,0.10986440350393292
2021-11-20,750528.16,1006390.078,-255861.918,28,133,21,174789.41,2021,11,20,324,5,4,1,0,1,18493.0,13334.0,98514.0,0.00541,292.8,organic_search,1.039405393049242,1071404.44,1040227.2,0.299491273342119
2021-11-21,928735.99,1185564.6456,-256828.6556,38,175,6,28683.32,2021,11,21,325,6,4,1,0,1,19555.0,14372.0,70710.0,0.00453,186.5,paid_search,1.039405393049242,1222908.7,1238315.19,0.24055165361077238
2021-11-22,1072409.77,1390960.0003,-318550.2303,63,295,5,7591.08,2021,11,22,326,0,4,0,0,1,20461.0,16499.0,82338.0,0.00355,163.2,email_campaign,1.039405393049242,1558297.56,1613383.51,0.31180680922069853
2021-11-23,1140838.01,1629011.2288,-488173.2188,60,304,36,149697.04,2021,11,23,327,1,4,0,0,1,18415.0,13258.0,73460.0,0.0043,278.4,paid_search,1.039405393049242,1613168.79,1629011.23,0.29279687465314774
2021-11-24,1112844.95,1566926.1025,-454081.1525,46,219,15,106109.07,2021,11,24,328,2,4,0,0,1,17455.0,13583.0,92249.0,0.00394,158.5,social_media,1.039405393049242,1665269.85,1709718.17,0.3317329620781882
2021-11-25,953722.53,1242064.1662,-288341.6362,44,220,4,17334.62,2021,11,25,329,3,4,0,0,1,18638.0,14070.0,99028.0,0.00576,104.8,email_campaign,1.039405393049242,1278003.36,1305823.05,0.2537402014342122
2021-11-26,680346.45,1015358.5829,-335012.1329,41,170,10,92383.41,2021,11,26,330,4,4,0,0,1,17760.0,13626.0,72802.0,0.00572,205.8,email_campaign,1.039405393049242,970756.2,1019443.98,0.2991582747552887
2021-11-27,969461.12,1458969.8437,-489508.7237,53,220,16,105487.45,2021,11,27,331,5,4,1,0,1,16640.0,12984.0,56761.0,0.00358,142.2,social_media,1.039405393049242,1407280.07,1519826.79,0.311110033697841
2021-11-28,1835326.14,2267771.0963,-432444.9563,104,531,5,5026.71,2021,11,28,332,6,4,1,0,1,19450.0,15869.0,85349.0,0.00494,310.0,organic_search,1.039405393049242,2359645.42,2324536.28,0.22220257143549985
2021-11-29,1284595.64,1702590.4099,-417994.7699,61,308,7,47960.36,2021,11,29,333,0,4,0,0,1,21295.0,15967.0,82166.0,0.00547,108.6,referral,1.039405393049242,1830856.99,1894919.03,0.2983637460400444
2021-11-30,2290165.07,3025027.3363,-734862.2663,100,547,11,83383.98000000001,2021,11,30,334,1,4,0,1,1,15377.0,11989.0,55274.0,0.00477,221.3,referral,1.039405393049242,2987950.32,3045686.15,0.2335330829730797
2021-12-01,1395518.26,1804620.1528,-409101.8928,74,392,6,26492.010000000002,2021,12,1,335,2,4,0,0,1,19054.0,13537.0,65331.0,0.00458,210.6,organic_search,1.039405393049242,1881588.13,1920538.46,0.25832957927939304
2021-12-02,1356830.23,1875260.5979,-518430.3679,72,376,13,83714.0,2021,12,2,336,3,4,0,0,1,17604.0,12796.0,62792.0,0.0042,160.4,email_campaign,1.039405393049242,1911470.99,1996362.17,0.2901643618457427
2021-12-03,428781.12,626899.3324,-198118.2124,22,108,9,40617.38,2021,12,3,337,4,4,0,0,1,21253.0,15423.0,81710.0,0.00532,117.8,organic_search,1.039405393049242,586748.17,626899.33,0.269224614709919
2021-12-04,549152.48,781846.73,-232694.25,37,219,15,99995.14,2021,12,4,338,5,4,1,0,1,21716.0,16391.0,95580.0,0.00573,113.2,paid_search,1.039405393049242,819389.63,787101.35,0.32980299006224917
2021-12-05,834071.68,1082761.5457,-248689.8657,42,208,4,47342.77,2021,12,5,339,6,4,1,0,1,18397.0,14224.0,70529.0,0.00471,251.3,email_campaign,1.039405393049242,1101768.07,1082761.55,0.24296982031799125
2021-12-06,807691.64,971016.5504000001,-163324.9104,37,194,4,5163.55,2021,12,6,340,0,4,0,0,1,20668.0,15918.0,67398.0,0.00472,150.0,organic_search,1.039405393049242,1167887.5,1132700.46,0.30841657265789724
2021-12-07,436873.34,560374.182,-123500.842,29,129,2,14098.72,2021,12,7,341,1,4,0,0,1,21840.0,15330.0,102200.0,0.00472,147.9,paid_search,1.039405393049242,708706.53,724333.47,0.38356241757783716
2021-12-08,677464.61,968146.9122,-290682.3022,42,234,17,57947.5,2021,12,8,342,2,4,0,0,1,23815.0,17342.0,90722.0,0.00504,100.1,paid_search,1.039405393049242,919265.14,968146.91,0.26303676651983127
2021-12-09,717635.04,1018781.7592,-301146.7192,41,210,7,55442.14,2021,12,9,343,3,4,0,0,1,20773.0,16717.0,100580.0,0.00439,300.4,paid_search,1.039405393049242,999032.78,1047782.72,0.2816701770286256
2021-12-10,914614.89,1189387.0613,-274772.1713,51,266,4,17693.78,2021,12,10,344,4,4,0,0,1,22104.0,16530.0,117774.0,0.0036,253.2,email_campaign,1.039405393049242,1214991.34,1243394.6,0.24722517775311884
2021-12-11,750359.29,997983.7731,-247624.4831,50,270,2,8836.95,2021,12,11,345,5,4,1,0,1,17639.0,12442.0,89865.0,0.00404,105.4,paid_search,1.039405393049242,948995.31,997983.77,0.2093119090335652
2021-12-12,986927.54,1245249.3901,-258321.8501,46,228,0,0.0,2021,12,12,346,6,4,1,0,1,21143.0,16020.0,112345.0,0.00407,277.3,referral,1.039405393049242,1285064.15,1307106.22,0.23200134405741527
